id	filename	md5	size	state
dc005e92-1abd-49e2-bc7f-84978642303c	dc005e92-1abd-49e2-bc7f-84978642303c/TCGA-LUAD.8066a37f-548f-4731-bd2e-20e054a7843f.gene_level_copy_number.tsv	9925322adb268c9e1676e3306799bad6	3482756	validated
dd3300fd-3109-45de-870f-7cb220b2f680	dd3300fd-3109-45de-870f-7cb220b2f680/TCGA-LUAD.780c0b4e-e589-4cc3-b0da-ea99e908afdd.gene_level_copy_number.tsv	8de50d6d7c3e946bd708926ed67f5de1	3482235	validated
e0480aca-219c-4159-85e9-cc8c225bae50	e0480aca-219c-4159-85e9-cc8c225bae50/TCGA-LUAD.0e6621cc-bb2f-4e62-a0d7-ad9c93ce5bd4.gene_level_copy_number.tsv	c6248c431736232f12d6c0c3a51ba8c8	3482104	validated
e0651d34-3289-4a7c-ae97-9c21ecfa8b4d	e0651d34-3289-4a7c-ae97-9c21ecfa8b4d/TCGA-LUAD.4afab294-ab5d-4e38-9ab4-b36dcce688eb.gene_level_copy_number.tsv	07e01afe54bd7f6e2e800bd28a97e132	3482506	validated
e139ca67-5745-49fd-a908-bdbc8d1e1203	e139ca67-5745-49fd-a908-bdbc8d1e1203/TCGA-LUAD.6771edd5-a412-4d85-bc5e-7ba862721a43.gene_level_copy_number.tsv	2d7d3db506b52226e99cabc11e6ff340	3482305	validated
e2556b9d-de79-442e-843a-3a9123a86afd	e2556b9d-de79-442e-843a-3a9123a86afd/TCGA-LUAD.0e523d5e-6ce3-42d5-8867-fa4d569600b1.gene_level_copy_number.tsv	be27652e94ee209bad5f7f77a0f12058	3484286	validated
e2656907-9398-4925-ac04-fca71fab7a2f	e2656907-9398-4925-ac04-fca71fab7a2f/TCGA-LUAD.712bde55-682b-44ff-9071-0f057d17f153.gene_level_copy_number.tsv	54193170a631211285827f05493f0fb4	3482416	validated
e27f3b4f-1dfa-4413-8c63-f2638a7b157d	e27f3b4f-1dfa-4413-8c63-f2638a7b157d/TCGA-LUAD.97130a69-a2ec-425d-8cb2-ddef2e793289.gene_level_copy_number.tsv	b04432fe441e19ce16b924dd22554d9b	3483069	validated
e39508aa-9e23-419c-873f-edf6e8488561	e39508aa-9e23-419c-873f-edf6e8488561/TCGA-LUAD.1c3f238c-281d-4821-b6af-01bc114d9f39.gene_level_copy_number.tsv	2f2f2f2c8317c104d27976bf56fd7c16	3483490	validated
e3a143c6-d70c-404a-ba41-eb8684d9e6b0	e3a143c6-d70c-404a-ba41-eb8684d9e6b0/TCGA-LUAD.7f1de6c9-0d1b-433f-865f-3a26c547a26d.gene_level_copy_number.tsv	7b5ebe61dda1a44ca31758a7d0baa9e9	3484457	validated
e3cb0d07-2187-4edb-8eb2-e455d0b45b4d	e3cb0d07-2187-4edb-8eb2-e455d0b45b4d/TCGA-LUAD.837c4145-4dda-4a7c-b01b-0be687d13b3c.gene_level_copy_number.tsv	e93d08671308a34e45747cf0b3f3a2a7	3482485	validated
e3de2b7c-5a99-4471-94ea-242e1fdf7ada	e3de2b7c-5a99-4471-94ea-242e1fdf7ada/TCGA-LUAD.1da20181-a246-49e3-a0bd-8542a96b3243.gene_level_copy_number.tsv	eb14c5593394747445ec27e50597c386	3486310	validated
e501ba8f-71f9-4c4f-a3ee-4d36e0223f76	e501ba8f-71f9-4c4f-a3ee-4d36e0223f76/TCGA-LUAD.8b940711-2f9d-4b43-9101-03acfddaaa28.gene_level_copy_number.tsv	b063b2319b3d681bfe1202dcd38e2990	3485370	validated
e560ebb6-9951-4baa-b96b-b852d067a487	e560ebb6-9951-4baa-b96b-b852d067a487/TCGA-LUAD.74402b4a-1429-445b-98fa-f1950f04810e.gene_level_copy_number.tsv	bef822a798bed327a7d7dc25f26b1b85	3487309	validated
e5d4d9bc-31f3-4fcd-ab3c-e0d75256cbea	e5d4d9bc-31f3-4fcd-ab3c-e0d75256cbea/TCGA-LUAD.e6cde20d-d2be-46ba-b552-4c8bb18a979e.gene_level_copy_number.tsv	25a470fc892bfb60de504a01b6626530	3483091	validated
e6bbad44-a676-4d98-b48b-069e08167282	e6bbad44-a676-4d98-b48b-069e08167282/TCGA-LUAD.4965a239-b9ac-402d-a57a-01232f7633ee.gene_level_copy_number.tsv	4231bd9609844a6266a815ee5e5e993c	3482239	validated
e7e079e8-4ac6-4ca5-9612-a32a09f23c68	e7e079e8-4ac6-4ca5-9612-a32a09f23c68/TCGA-LUAD.6e3bfcae-bea1-46b3-afee-df2e3a344cd1.gene_level_copy_number.tsv	2cd40bff14dba4023532a67bca623ac9	3482251	validated
e898a191-01bc-4f24-80fb-100ab101aa89	e898a191-01bc-4f24-80fb-100ab101aa89/TCGA-LUAD.06a2b6c8-6306-43a8-9008-937c4d8995d9.gene_level_copy_number.tsv	cdd75b413efe710d0cb6e3cd41c7098d	3482757	validated
e8a7db3a-1650-45f2-83ec-fc958dee10af	e8a7db3a-1650-45f2-83ec-fc958dee10af/TCGA-LUAD.4d5e79d6-c682-4681-98e5-5880335ca0ed.gene_level_copy_number.tsv	33577656df93275d5a254849e9115669	3482113	validated
e9672ee4-0b28-4630-986a-4c39b268b5bb	e9672ee4-0b28-4630-986a-4c39b268b5bb/TCGA-LUAD.4123a900-1723-4696-98c3-4bcc77aade36.gene_level_copy_number.tsv	be4ab5776c24258635a2259c51467724	3482242	validated
e9af25ef-fc24-45cf-8dfd-3d1adac8165a	e9af25ef-fc24-45cf-8dfd-3d1adac8165a/TCGA-LUAD.934307a3-0d06-4981-847b-25cd5da31a5b.gene_level_copy_number.tsv	cfe01d87ee95ed5f506e07e6d41757c8	3482910	validated
e9bda147-764d-4514-a3f5-2b85301b51c7	e9bda147-764d-4514-a3f5-2b85301b51c7/TCGA-LUAD.03747cab-19ad-4316-93ce-6c642a7fb5bf.gene_level_copy_number.tsv	a8b28e70529e6030ae76399e7ee2e15b	3484836	validated
ebbc3251-30cf-4d9e-9f27-c5441bd6971f	ebbc3251-30cf-4d9e-9f27-c5441bd6971f/TCGA-LUAD.bd8385d5-e8ec-411b-9c9a-10d5682cbbea.gene_level_copy_number.tsv	86cf3918b9d4efaa1e943951c1291538	3482295	validated
ec5d21dd-2159-4f6f-9b3f-fe3385bece57	ec5d21dd-2159-4f6f-9b3f-fe3385bece57/TCGA-LUAD.a132cc46-1133-4968-bf57-ba7d73d21bb8.gene_level_copy_number.tsv	22d6e64353228c76f71f6248691b3e9c	3482242	validated
ec996223-f9a2-411c-b457-04bdc014fb41	ec996223-f9a2-411c-b457-04bdc014fb41/TCGA-LUAD.4855d77f-2710-4807-bda2-f0886db79995.gene_level_copy_number.tsv	48e046afb8de64de4088342b8f410f56	3482239	validated
ed2cbc00-14ae-42a1-9eb4-a2714c34e5f1	ed2cbc00-14ae-42a1-9eb4-a2714c34e5f1/TCGA-LUAD.7f560af0-720e-4316-b902-bab72e6b53a5.gene_level_copy_number.tsv	7fd265c28aafa39c9fda7c993748b01e	3484382	validated
ed533710-d6b3-45ae-9dbc-c009ef48a1cd	ed533710-d6b3-45ae-9dbc-c009ef48a1cd/TCGA-LUAD.23d89731-40eb-40e2-97d0-c98c324bd365.gene_level_copy_number.tsv	f757c9d1b2630708ee12cddb1b1a9ba8	3482107	validated
edd38212-4b0f-4fab-bae0-62e17b4a4b73	edd38212-4b0f-4fab-bae0-62e17b4a4b73/TCGA-LUAD.b0446a3f-fc44-4e47-945c-e516eb1af863.gene_level_copy_number.tsv	820d3987fea58a590eb03f018314525a	3482252	validated
ee8cfe7d-1aef-43c6-9591-e900d6790a7d	ee8cfe7d-1aef-43c6-9591-e900d6790a7d/TCGA-LUAD.3f0544a7-a6c9-4ba1-bdd8-ba7888b3bab4.gene_level_copy_number.tsv	24173fb2e67dfc8149b484a7837a1d23	3483535	validated
efab1d9d-6f2b-4824-b508-80d44860237d	efab1d9d-6f2b-4824-b508-80d44860237d/TCGA-LUAD.06040b3c-40c4-4dc7-9dff-27ef7f5d96c3.gene_level_copy_number.tsv	5c6d3046320f2ff02f6e326d87801f63	3482292	validated
f0784f62-8fa3-4308-80a1-d1774e5f8c8a	f0784f62-8fa3-4308-80a1-d1774e5f8c8a/TCGA-LUAD.46285202-b19f-4f78-8394-fcd1d48eabd3.gene_level_copy_number.tsv	252530c6642a8199fa2e6ff535ef56f1	3482272	validated
f08e2ce1-e9e1-40d6-b58d-d55cd7db5cc9	f08e2ce1-e9e1-40d6-b58d-d55cd7db5cc9/TCGA-LUAD.1253f3d7-92ff-419b-946a-6962d84d8fb6.gene_level_copy_number.tsv	82912f285b9a169dac9efb23a182c04c	3482149	validated
f0ce62fa-a3f3-4ea3-ae21-be3e4d0d0e28	f0ce62fa-a3f3-4ea3-ae21-be3e4d0d0e28/TCGA-LUAD.8eb58bcf-01a8-4bc8-a501-bc984774d6d2.gene_level_copy_number.tsv	3441ccc8bad066d357bf06e842a29965	3482242	validated
f201f302-a187-462a-af6b-ae2bc426d517	f201f302-a187-462a-af6b-ae2bc426d517/TCGA-LUAD.0a48bd18-078c-437f-ab4d-6a7a324c56ad.gene_level_copy_number.tsv	879272ec589f922f7c336d4b6ba77148	3482239	validated
f3d430af-126e-4c30-b472-ccea941ade89	f3d430af-126e-4c30-b472-ccea941ade89/TCGA-LUAD.a7192d65-4c27-4135-9fea-113525088799.gene_level_copy_number.tsv	ce655378f3ac4af68c18ddfefc566510	3483509	validated
f40e6bc0-ca69-41da-9e88-0021a184289d	f40e6bc0-ca69-41da-9e88-0021a184289d/TCGA-LUAD.3567dec1-b49e-4903-81f3-efe9acfdf76c.gene_level_copy_number.tsv	3bd55ceeb76e6bf7c89b75316c9e2267	3483932	validated
f54496c8-7f6e-44e1-bc75-9ec3a010d205	f54496c8-7f6e-44e1-bc75-9ec3a010d205/TCGA-LUAD.a048c2a2-6938-4952-8c05-1031fcf96b50.gene_level_copy_number.tsv	0e68b7d75299c0f579a825d5cabbdb2d	3482239	validated
f5759287-4b09-4cee-a12a-44ec69373898	f5759287-4b09-4cee-a12a-44ec69373898/TCGA-LUAD.66feb007-ebab-4dcf-a6dc-c7ec7ac7cc63.gene_level_copy_number.tsv	bddb8f5cb55792bb36ed414f42f82391	3482230	validated
f5989344-9168-4a14-a9b2-cf4a8fc8a620	f5989344-9168-4a14-a9b2-cf4a8fc8a620/TCGA-LUAD.ada9c3d8-319f-41e1-9c9a-09aeffc6d68e.gene_level_copy_number.tsv	5431fe9dcb8dceca6e5481e01b581420	3495636	validated
f7914c0c-e077-4ce0-9074-1a850317e24d	f7914c0c-e077-4ce0-9074-1a850317e24d/TCGA-LUAD.d00a7fd7-9e6a-4417-a3c4-b265f989f131.gene_level_copy_number.tsv	8acdbb4b18ecb4d8d96d94ae350c6141	3482140	validated
fa1afb0f-c3ef-4eed-a8a4-fbfc7d5466a5	fa1afb0f-c3ef-4eed-a8a4-fbfc7d5466a5/TCGA-LUAD.cb1ad3b7-cb57-4d0c-9718-beb3b1ca3e9e.gene_level_copy_number.tsv	c527b127d1b3c2524b52476e077a6ee7	3482149	validated
fc1ecd87-3fb7-44b5-99d4-5f3f7c56d492	fc1ecd87-3fb7-44b5-99d4-5f3f7c56d492/TCGA-LUAD.e1d94da9-ee6f-4075-af4f-3f3b2d775dc8.gene_level_copy_number.tsv	de2fe0969d325ef11f0d3597fad150fc	3482266	validated
fd989d31-29d5-4e3d-97d6-4fdd55a685a6	fd989d31-29d5-4e3d-97d6-4fdd55a685a6/TCGA-LUAD.cf13271f-b2ac-4fbf-b9f9-31e67580dac4.gene_level_copy_number.tsv	4366c9f02fff85abf03d4e5e554b7b04	3482239	validated
fe4e0964-d38d-4761-be11-ab6def2e5bdd	fe4e0964-d38d-4761-be11-ab6def2e5bdd/TCGA-LUAD.62e987e4-6b92-4f6a-8407-fad966128c27.gene_level_copy_number.tsv	daa3151f14d2d53960e333244fb2e147	3482127	validated
fe53016c-7b19-4569-b1a6-1052079c3995	fe53016c-7b19-4569-b1a6-1052079c3995/TCGA-LUAD.2cc36772-2177-4308-991a-978feb47e0e0.gene_level_copy_number.tsv	f26559a82bbe5e8e6bf8c01fbed694b3	3482781	validated
ff748720-16ea-4d64-b3a8-3479d6896a77	ff748720-16ea-4d64-b3a8-3479d6896a77/TCGA-LUAD.edf33098-d6fb-42a9-9530-192e24744b7e.gene_level_copy_number.tsv	c5b0adfa2b8f0a8880f8211211ad2928	3482288	validated
ff7dfca0-cc51-45f5-8f6b-1b345ea63571	ff7dfca0-cc51-45f5-8f6b-1b345ea63571/TCGA-LUAD.0706a750-7884-4447-8453-009495f8ace3.gene_level_copy_number.tsv	80ae94f68dee58df108269554cfd0ca1	3482538	validated
ffa6572b-4470-4bc1-b754-737c3ebf0f1d	ffa6572b-4470-4bc1-b754-737c3ebf0f1d/TCGA-LUAD.d0597d14-df0c-413b-888f-53597d1fb61a.gene_level_copy_number.tsv	ae37ac916573a7b5fc10c430fd5f2983	3482362	validated
ffbb70cb-a6d9-4ea3-b069-e253e64d3041	ffbb70cb-a6d9-4ea3-b069-e253e64d3041/TCGA-LUAD.03493379-b8b3-4398-9a53-0513c970eeda.gene_level_copy_number.tsv	a5e93d37824fc3388ddd391bef71efc9	3485528	validated
